"","predict.fhat.Hns..x...X_test."
"451048",0.16627704899391
"314309",9.69737144413981
"389467",0.166536667919364
"225860",14.4907499671004
"562391",6.91924176131637
"316342",1.57066500443646
"267860",4.6963910667976
"681143",0.146824121312185
"3039",15.7916902982549
"171017",0.542807760430566
"321112",15.7860016638851
"370386",14.999820748223
"90146",0.360611614105959
"150698",13.7305066344694
"711872",1.40031096633272
"315246",5.45291109818821
"251938",0.156045183795537
"487062",3.38870685441936
"315397",3.02553617456499
"370339",15.630602349446
"577842",6.21938279824114
"725793",0.107972191307226
"350143",7.76477042901031
"367513",0.302319280190599
"676955",0.813139543102481
"714615",0.431789299804356
"295338",1.08047725638163
"185643",0.176430276614941
"315112",6.94923220379003
"313372",15.387134104906
"720813",0.521414386541892
"169921",17.2696217937335
"54187",1.27929714813552
"190415",10.6741132680802
"716047",3.56462900982675
"467934",15.6346139293323
"103928",15.0296987594021
"350159",1.62669084901677
"132672",1.7332338503619
"294365",1.59794082468271
"281580",1.74569651169431
"429758",1.16431988222609
"595618",1.20978767132764
"325180",1.14147532246543
"645185",2.55519790650779
"75165",0.779159989637177
"727876",0.254551223144826
"721074",14.1481606733408
"716401",0.497781315434667
"84201",6.41506652923853
"148717",14.1038996002117
"316912",11.4290380232619
"22957",1.70494990767366
"16513",15.347380460731
"200381",16.2023924085212
"424977",15.3380465571304
"168271",13.3364086581277
"205806",0.578034796174213
"567613",0.416407015679672
"727953",0.257526903573707
"10971",1.04855597171581
"140178",1.40900356813479
"708281",0.302273087279545
"651901",8.28470821382072
"716880",8.01955533271128
"314323",14.2089194998395
"313389",5.0721062643455
"445866",0.28682662721946
"315232",1.53305139607073
"707960",2.19682393120915
"313337",15.7057064661998
"300005",0.182640160899879
"382866",2.78867480392371
"571052",1.23807511323151
"720682",2.57511072710455
"268036",2.40379204476995
"507936",16.7162192311629
"261455",13.2387069670404
"555821",0.240273400354806
"350031",1.94474019034876
"678861",9.89131325633591
"566249",4.43196916908381
"652141",0.359345364958458
"143420",1.2441288139164
"315465",0.979245131098659
"387443",0.466920759025403
"723641",1.01077435834544
"740382",4.20962756228665
"350013",1.70895918677095
"370405",14.0385545509542
